us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745434862191,112320,198498,0.5658
1745434862191,113400,200523,0.5655
1745434862192,114149,201893,0.5654
1745434862219,114608,202710,0.5654
1745434862255,114798,203049,0.5654
1745434862288,114730,202946,0.5653
1745434862298,114430,202463,0.5652
1745434862329,113984,201753,0.5650
1745434862359,113527,201060,0.5646
1745434862389,113198,200629,0.5642
1745434862444,113089,200617,0.5637
1745434862448,113233,201059,0.5632
1745434862506,113610,201907,0.5627
1745434862508,114185,203078,0.5623
1745434862571,114920,204499,0.5620
1745434862622,115785,206114,0.5618
1745434862643,116759,207879,0.5617
1745434862644,117823,209747,0.5617
1745434862709,118954,211662,0.5620
1745434862713,120121,213556,0.5625
1745434862746,121282,215366,0.5631
1745434862782,122399,217052,0.5639
1745434862794,123442,218608,0.5647
1745434862830,124382,220033,0.5653
1745434862880,125160,221272,0.5656
1745434862905,125681,222187,0.5657
1745434862959,125837,222594,0.5653
1745434862960,125567,222367,0.5647
1745434862993,124907,221533,0.5638
1745434863023,123995,220286,0.5629
1745434863073,123019,218911,0.5620
1745434863090,122156,217687,0.5612
1745434863123,121525,216807,0.5605
1745434863158,121188,216375,0.5601
1745434863187,121164,216424,0.5598
1745434863198,121446,216944,0.5598
1745434863260,122010,217885,0.5600
1745434863288,122811,219171,0.5603
1745434863316,123788,220702,0.5609
1745434863336,124857,222348,0.5615
1745434863406,125905,223949,0.5622
1745434863407,126803,225319,0.5628
1745434863459,127430,226287,0.5631
1745434863460,127712,226749,0.5632
1745434863507,127646,226707,0.5630
1745434863533,127305,226270,0.5626
1745434863570,126797,225600,0.5620
1745434863573,126227,224848,0.5614
1745434863639,125666,224106,0.5607
1745434863648,125145,223408,0.5602
1745434863681,124673,222757,0.5597
1745434863784,124246,222146,0.5593
1745434863785,123859,221572,0.5590
1745434863785,123507,221036,0.5588
1745434863798,123189,220545,0.5586
1745434863835,122903,220108,0.5584
1745434863878,122655,219734,0.5582
1745434863902,122448,219430,0.5580
1745434863950,122283,219196,0.5579
1745434863961,122153,219020,0.5577
1745434864030,122045,218878,0.5576
1745434864047,121944,218744,0.5575
1745434864094,121837,218595,0.5574
1745434864094,121718,218422,0.5573
1745434864130,121588,218230,0.5572
1745434864163,121455,218032,0.5570
1745434864178,121326,217848,0.5569
1745434864206,121210,217693,0.5568
1745434864240,121113,217576,0.5566
1745434864274,121034,217494,0.5565
1745434864330,120967,217437,0.5563
1745434864330,120906,217388,0.5562
1745434864381,120846,217341,0.5560
1745434864452,120791,217298,0.5559
1745434864466,120743,217266,0.5557
1745434864494,120705,217248,0.5556
1745434864494,120671,217240,0.5555
1745434864523,120639,217235,0.5553
1745434864582,120610,217238,0.5552
1745434864582,120587,217256,0.5550
1745434864630,120574,217292,0.5549
1745434864666,120571,217347,0.5547
1745434864676,120592,217430,0.5546
1745434864710,120679,217590,0.5546
1745434864744,120916,217936,0.5548
1745434864785,121433,218660,0.5553
1745434864920,122391,220026,0.5563
1745434864935,123932,222291,0.5575
1745434864936,126098,225577,0.5590
1745434864936,128772,229733,0.5605
1745434864937,131661,234302,0.5619
1745434864974,134343,238594,0.5631
1745434865008,136374,241865,0.5638
1745434865013,137406,243531,0.5642
1745434865095,137313,243390,0.5642
1745434865095,136277,241752,0.5637
1745434865148,134813,239474,0.5630
1745434865149,133738,237875,0.5622
1745434865178,134066,238529,0.5621
1745434865223,136806,242915,0.5632
1745434865266,142690,251929,0.5664
1745434865274,151968,265503,0.5724
1745434865308,164401,282551,0.5818
1745434865427,179420,301341,0.5954
1745434865428,196255,320056,0.6132
1745434865429,213979,337294,0.6344
1745434865429,231527,352309,0.6572
1745434865464,247823,364974,0.6790
1745434865511,261994,375598,0.6975
1745434865542,273593,384703,0.7112
1745434865564,282694,392854,0.7196
1745434865634,289779,400528,0.7235
1745434865665,295502,408022,0.7242
1745434865669,300436,415405,0.7232
1745434865678,304930,422531,0.7217
1745434865711,309118,429125,0.7203
1745434865741,313008,434942,0.7197
1745434865780,316587,439897,0.7197
1745434865803,319846,444071,0.7203
1745434865961,322769,447618,0.7211
1745434865973,325310,450649,0.7219
1745434865973,327391,453180,0.7224
1745434865974,328945,455166,0.7227
1745434865974,329940,456556,0.7227
1745434866005,330383,457335,0.7224
1745434866038,330281,457526,0.7219
1745434866048,329629,457172,0.7210
1745434866082,328428,456333,0.7197
1745434866124,326736,455104,0.7179
1745434866158,324695,453612,0.7158
1745434866194,322486,451983,0.7135
1745434866305,320243,450278,0.7112
1745434866306,318013,448477,0.7091
1745434866306,315756,446497,0.7072
1745434866348,313411,444252,0.7055
1745434866351,310933,441691,0.7040
1745434866363,308333,438832,0.7026
1745434866431,305678,435764,0.7015
1745434866478,303090,432656,0.7005
1745434866480,300736,429741,0.6998
1745434866498,298786,427271,0.6993
1745434866556,297370,425443,0.6990
1745434866556,296527,424334,0.6988
1745434866595,296190,423873,0.6988
1745434866622,296210,423876,0.6988
1745434866648,296414,424123,0.6989
1745434866681,296673,424444,0.6990
1745434866716,296928,424771,0.6990
1745434866856,297192,425119,0.6991
1745434866873,297503,425541,0.6991
1745434866874,297890,426068,0.6992
1745434866874,298337,426666,0.6992
1745434866875,298772,427225,0.6993
1745434866909,299078,427574,0.6995
1745434866997,299122,427528,0.6997
1745434867059,298807,426954,0.6999
1745434867065,298114,425831,0.7001
1745434867066,297120,424271,0.7003
1745434867094,295969,422486,0.7005
1745434867095,294813,420705,0.7008
1745434867127,293756,419084,0.7009
1745434867167,292815,417659,0.7011
1745434867173,291933,416353,0.7012
1745434867229,291018,415037,0.7012
1745434867268,290003,413605,0.7012
1745434867279,288874,412032,0.7011
1745434867328,287679,410370,0.7010
1745434867362,286491,408710,0.7010
1745434867408,285369,407128,0.7009
1745434867409,284333,405647,0.7009
1745434867464,283354,404231,0.7010
1745434867464,282366,402793,0.7010
1745434867515,281283,401221,0.7011
1745434867560,280022,399398,0.7011
1745434867560,278529,397238,0.7012
1745434867605,276789,394703,0.7013
1745434867634,274830,391825,0.7014
1745434867638,272723,388694,0.7016
1745434867704,270565,385456,0.7019
1745434867713,268486,382303,0.7023
1745434867814,266638,379466,0.7027
1745434867850,265192,377198,0.7031
1745434867851,264306,375732,0.7034
1745434867886,264087,375218,0.7038
1745434867887,264543,375663,0.7042
1745434867953,265563,376903,0.7046
1745434867957,266937,378638,0.7050
1745434867999,268419,380522,0.7054
1745434868006,269822,382277,0.7058
1745434868013,271093,383790,0.7064
1745434868106,272338,385135,0.7071
1745434868107,273772,386543,0.7083
1745434868158,275623,388312,0.7098
1745434868158,278007,390673,0.7116
1745434868336,280848,393659,0.7134
1745434868338,283872,397050,0.7150
1745434868339,286690,400433,0.7160
1745434868340,288922,403339,0.7163
1745434868341,290284,405378,0.7161
1745434868342,290627,406290,0.7153
1745434868381,289911,405951,0.7142
1745434868396,288190,404336,0.7127
1745434868455,285604,401535,0.7113
1745434868491,282395,397776,0.7099
1745434868511,278904,393438,0.7089
1745434868540,275509,388998,0.7083
1745434868611,272542,384907,0.7081
1745434868612,270178,381438,0.7083
1745434868613,268385,378590,0.7089
1745434868648,266947,376121,0.7097
1745434868681,265571,373690,0.7107
1745434868723,264010,371054,0.7115
1745434868760,262158,368172,0.7121
1745434868790,260055,365193,0.7121
1745434868862,257848,362337,0.7116
1745434868863,255699,359759,0.7108
1745434868962,253720,357479,0.7097
1745434868981,251916,355381,0.7089
1745434868983,250184,353276,0.7082
1745434868983,248350,350988,0.7076
1745434869005,246254,348429,0.7068
1745434869042,243859,345661,0.7055
1745434869048,241288,342899,0.7037
1745434869098,238780,340446,0.7014
1745434869147,236588,338610,0.6987
1745434869187,234987,337675,0.6959
1745434869188,234354,337956,0.6934
1745434869229,235178,339797,0.6921
1745434869257,237879,343430,0.6927
1745434869310,242504,348739,0.6954
1745434869311,248522,355106,0.6999
1745434869342,254889,361481,0.7051
1745434869390,260349,366674,0.7100
1745434869425,263826,369730,0.7136
1745434869425,264730,370234,0.7150
1745434869461,263086,368422,0.7141
1745434869488,259492,365074,0.7108
1745434869528,254924,361230,0.7057
1745434869563,250464,357852,0.6999
1745434869615,246983,355530,0.6947
1745434869679,244905,354357,0.6911
1745434869679,244132,354002,0.6896
1745434869680,244201,353951,0.6899
1745434869709,244567,353789,0.6913
1745434869741,244835,353351,0.6929
1745434869771,244823,352670,0.6942
1745434869932,244462,351814,0.6949
1745434869945,243699,350764,0.6948
1745434869946,242512,349447,0.6940
1745434869946,241005,347868,0.6928
1745434869946,239479,346208,0.6917
1745434869980,238352,344783,0.6913
1745434869995,237967,343884,0.6920
1745434870030,238420,343622,0.6938
1745434870065,239529,343902,0.6965
1745434870114,240934,344498,0.6994
1745434870115,242273,345183,0.7019
1745434870171,243311,345819,0.7036
1745434870221,244007,346396,0.7044
1745434870222,244509,347040,0.7046
1745434870267,245127,348014,0.7044
1745434870278,246276,349714,0.7042
1745434870331,248403,352626,0.7044
1745434870418,251862,357169,0.7052
1745434870437,256731,363442,0.7064
1745434870439,262666,371002,0.7080
1745434870439,268900,378847,0.7098
1745434870485,274432,385676,0.7116
1745434870500,278363,390322,0.7132
1745434870549,280208,392165,0.7145
1745434870567,280072,391376,0.7156
1745434870578,278627,388875,0.7165
1745434870637,276899,386045,0.7173
1745434870679,275944,384294,0.7181
1745434870725,276535,384660,0.7189
1745434870726,278979,387575,0.7198
1745434870798,283088,392823,0.7206
1745434870799,288293,399676,0.7213
